catalog,g60
4789h,1.878865
4789i,1.565489
4789j,87.89386
4789k,9.574244
4789l,1.412845
4789m,1.43768
4789n,1.688012
4790a,9.741102
4790b,8.13981
4790c,3.495636
4790d,2.819223
4790e,10.43546
4790f,1.799542
4790g,7.893852
4790h,2.613819
4790i,2.749547
4790j,209.7835
4790k,2.97882
4790l,3.321834
4790m,2.831704
4790n,8.919476
4790o,2.821041
4790p,9.874857
4790q,8.352621
4790r,8.29158
4790s,42.90888
4790t,2.546363
4790u,3.445531
4791a,2.38025
4791b,1.942015
4792a,87.31365
4792b,93.65667
4792c,4.535004
4792d,91.27209
4792e,3.75194
4792f,91.83452
4792g,91.65413
4792h,91.87854
4792i,89.19766999999999
4792j,88.47372
4792k,10.10843
4792l,95.01103
4792m,37.38282
4792n,9.273007
4792o,21.31485
4794,10.42728
4795,13.98796
4796,6.597508
4797,13.24715
4798,7.938069
4799,62.37801
48,52.74365
4800,9.813372
4801,61.74974
4802,63.53529
4804,10.2833
4808,7.842395
4809,31.0309
4810,12.38097
4811,26.50809
4812,26.11629
4813,26.98362
4814,60.04224
4815,54.86255
4816,61.23075
4817,65.44415
4818,33.50385
4819,55.31519
4820,7.60819
4821,10.06487
4822,47.07152
4823,7.718089
4824,6.871402
4825,8.134617
4826,5.845713
4827,7.312921
4828,7.121229
4829,8.175442
4832,44.35848
4833,45.57031
4835,51.94093
4836,61.76083
4837,11.76845
4838,44.92666
4839,2.856279
4840,12.19753
4841,11.43131
4842,10.80712
4843,9.386189
4844,8.071549
4845,6.654192
4846,52.90397
4847,74.79517
4850,59.1065
4851,52.58413
4854,49.45914
4855,7.591033
4857,5.28642
4858,4.911237
4859,62.18308
4860,61.21459
4861,61.46854
4862,12.39188
4863,26.5779
4864,88.30922
4865,23.15666
4866,6.954624
4867,21.40612
4868,15.40345
4869,4.718406
4870a,35.01545
4870b,35.22493
4870c,23.23968
4874,7.633196
4875,61.03675
4877,41.27251
4878,72.27104
4879,41.40411
4880,5.898451
4881a,93.48
4881b,27.29428
4881c,96.98325
4881d,2.89898
4881e,14.23091
4881f,24.40577
4881g,98.90129
4881h,96.02556
4881i,94.31473
4881j,6.101871
4881k,1.760946
4881l,8.194367
4882a,88.82809
4882b,90.10826
4882c,2.153181
4882d,2.416025
4882e,14.9015
4882f,13.50829
4882g,7.327306
4882h,8.481495
4882i,12.01498
4882j,12.34018
4882k,2.525635
4882l,11.54086
4882m,7.773941
4882n,6.043646
4882o,87.78954
4882p,37.43699
4882q,3.244526
4882r,7.852055
4882s,12.64926
4882t,4.22604
4882u,7.251832
4882v,15.01863
4882w,90.98201
4882x,12.53343
4882y,88.57262
4884a,10.09405
4884b,7.143664
4884c,7.155016
4884d,11.72465
4884e,93.12565
4884f,7.809345
4884g,8.388565
4884h,11.27698
4884i,9.604764
4884j,13.44889
4884k,8.026527
4884l,8.848201
4884m,7.04814
4884n,10.46992
4884o,15.17903
4884p,89.741
4884q,14.09316
4884r,11.74663
4884s,4.544713
4884t,95.62787
4884u,94.04942
4884v,90.21929
4884w,7.224656
4884x,11.19311
4884y,4.799814
4886,52.51771
4887,49.01112
4888,39.97109
4889,50.57208
4890,48.53428
4891,59.9565
4892,54.68557
4893,14.39267
4894,13.77028
4895,49.11545
4896,14.1472
4897,57.9654
4898,13.96812
4899,41.81824
49,10.40883
4900,55.11552
4901a,18.16593
4901b,15.08029
4901c,13.91479
4902,12.0079
4903a,10.96709
4903b,32.84626
4903c,92.74287
4903d,86.61999
4903e,12.18783
4903f,42.38496
4903g,9.172478
4903h,8.730837
4903i,56.14664
4903j,8.082992
4904,10.11427
4905,12.35118
4906,21.27169
4907,23.04148
4911a,1.934586
4911b,1.51181
4911c,43.21046
4911d,2.173366
4911e,1.616428
4911f,5.680106
4911g,5.372116
4911h,1.788852
4911i,33.36122
4911j,6.167395
4911k,1.57697
4911l,5.996778
4912a,37.55936
4912aa,2.813139
4912b,22.13278
4912bb,2.457707
4912c,6.28693
4912cc,3.635143
4912d,7.765329
4912dd,3.627282
4912e,2.590373
4912ee,80.05792
4912f,3.00923
4912ff,73.00407
4912g,1.826776
4912gg,49.64926
4912h,1.920292
4912hh,7.992522
4912i,5.240647
4912ii,6.389713
4912j,3.005006
4912jj,23.24863
4912k,4.470198
4912l,7.693187
4912m,6.852262
4912n,2.205249
4912o,92.52798
4912p,64.61231
4912q,13.33627
4912r,42.25514
4912s,4.130625
4912t,5.746694
4912u,11.55312
4912v,9.248469
4912w,11.35031
4912x,8.149491
4912y,4.76017
4912z,6.192279
4913a,55.47465
4913b,8.858793
4913c,6.539039
4913d,9.389563
4913e,9.339113
4913f,6.686765
4913g,93.7528
4913h,92.48028
4913i,36.87761
4913j,7.736639
4913k,12.21962
4913l,16.75028
4913m,8.240089
4913n,2.691508
4913o,11.05939
4913p,88.16249
4913q,91.69014
4914,9.289798
4915,3.993859
4916,42.94914
4919,53.77959
4920,4.661768
4921,4.303062
4922,4.541281
4923,5.250541
4926,10.12146
4927,4.443374
4928a,89.5061
4928b,90.93781
4928c,32.84811
4928d,5.602792
4928e,5.010088
4929a,96.07807
4929b,93.86137
4929c,19.1504
4929d,93.59753
4929e,90.64066
4929f,12.03426
4929g,19.72108
4929h,5.157914
4929i,12.77344
4930,97.53272
4932,43.50407
4933,35.03461
4934,36.73593
4936,10.98903
4937,13.39349
4938,3.42494
4939,10.40116
4941,17.4097
4942,24.15048
4943,97.26582
4944,43.95291
4946,96.19074
4947,97.60072
4948,94.12605
4949,8.550262499999999
4950,9.361035
4951,57.0264
4952,59.51669
4953,56.36158
4954a,3.923318
4954b,18.29225
4954c,33.63444
4954d,4.060174
4954e,7.235906
4954f,11.986
4954g,40.11686
4954h,41.02557
4954i,40.11822
4954j,55.15952
4954k,2.279115
4954l,10.09279
4954m,10.60875
4954n,7.599475
4954o,10.81236
4954p,12.80414
4959,33.41104
4960,7.959439
4961,48.18805
4962,50.12154
4963,51.26705
4964,46.2837
4965,7.274573
4966,7.45205
4967,7.995278
4968,46.28869
4969,46.38846
4970,8.021676
4971,6.27003
4972,10.05027
4973,10.39772
4974,55.52391
4975,43.90793
4976,47.67741
4977,11.90334
4978,54.1177
4979,53.43155
4980,87.75864
4981,93.78233
4982,90.4718
4983,91.72408
4984,54.95298
4985,53.65621
4986,49.4774
4987,39.33634
4988,39.15395
4989,48.15138
4990,4.149484
4991,56.60932
4992,4.311236
4993,87.78777
4994,12.50305
4996,33.67155
4997,39.53486
4998,12.07604
4999,14.14418
5,21.71447
50,9.397617
5000a,97.20914
5000b,26.73709
5000c,11.26964
5000d,98.59389
5000e,29.46747
5000f,98.21617
5000g,30.11886
5000h,97.47511
5000i,29.19565
5000j,98.19951
5000k,29.94881
5000l,96.72158
5000m,26.92734
5000n,55.97599
5000o,1.240374
5000p,4.272843
5000q,59.34982
5000r,1.608689
5000s,59.50183
5001,9.286741
5003,12.41933
5004,11.40744
5005,97.17749
5006,98.13863
5007,31.80483
5008,30.75056
5009,97.47312
5010,96.54797
5011,11.50857
5012,8.158753
5013,12.87901
5014,27.73612
5015,58.49812
5016,98.94749
5017,2.94842
5018,11.49669
5019,23.72801
5021a,3.432022
5021b,21.04176
5021c,15.5967
5021d,12.16572
5021e,12.85069
5021f,93.93185
5021g,6.145032
5021h,12.48376
5021i,84.58373
5022,4.786902
5024,27.86879
5025,66.51118
5026,58.41121
5027,47.00571
5028,12.62889
5029,76.40576
5030,96.01479
5031,5.353078
5032,10.31394
5033,40.96582
5034,60.28618
5035,72.92157
5037,64.03552
5038,41.15446
5039,47.87414
5040,54.60714
5041,43.61104
5044,92.96507
5045,8.651227
5046,95.76239
5047,95.52883
5048,88.9558
5051,89.3382
5053,93.43402
5055,88.66345
5056,73.89381
5057,22.60209
5058,83.78945
5059,87.1031
5060,89.5498
5061,92.20528
5062,9.240834
5063,48.42196
5064,3.423011
5065,89.37251
5067,92.21685
5072,91.77647
5074,92.56018
5075,90.62177
5076,92.98071
5077,92.81583
5078,87.21085
5079,41.83442
507a,7.409439
507b,49.95193
507c,33.5033
507d,6.259434
5080,53.98066
5081,91.71867
5082,94.99771
5083,73.64828
5085,98.02126
5086,90.32123
5089,91.84329
5090,87.76936
5091,94.79359
5092,64.58459
5093,40.31122
5094,88.272
5095,92.62106
5097,96.84739
5098,97.51332
51,10.05205
5100,87.72665
5101,84.97906
5102,86.86021
5103,95.78448
5105,95.10121
5106,97.77287
5107,97.72276
5108,92.78557
5109,18.61235
5110,41.83936
5111,10.79387
5112,8.529531
5113,59.36064
5114,43.12162
5117,15.51903
5120,3.515715
5121,15.39469
5122,43.48719
5123,11.64468
5125,54.71492
5126,52.70611
5127,45.15236
5128,16.72604
5129,59.29295
5131,3.616263
5133,49.20911
5134,53.09029
5135,48.41612
5136,54.83807
5137,7.749199
5138,10.98775
5139,3.88271
5140,25.13982
5141,52.64004
5142,65.23852
5143,13.52565
5144,51.86187
5146,50.86004
5148,2.275931
5149,50.270875000000004
5152,6.924629
5153,12.14862
5155,44.990305
5156,43.59256
5157,10.0933
5158,11.33665
5159,11.01878
5160,43.78531
5161,60.45224
5162,40.52762
5164,58.60149
5166,2.521419
5168,8.065178
5169a,7.107973
5169b,8.247321
5169c,10.65508
5169d,17.18602
5169e,8.61287
5169f,8.902538
5169g,8.687714
5169h,92.00416
5169i,6.47328
5169j,6.605287
5169k,9.706737
5169l,11.85749
5169m,9.969128
5169n,5.68537
5169o,5.267732
5169p,6.910477
5169q,10.9656
5169r,11.85422
5169s,97.49014
5169t,10.36409
5169u,15.9901
5169v,3.617239
5169w,96.13588
5169x,93.32568
5169y,10.8302
5169z,12.75674
5170a,12.0807
5170aa,8.86696
5170b,17.79427
5170bb,91.84165
5170c,96.82063
5170cc,88.05605
5170d,93.17001
5170dd,12.68273
5170e,19.17071
5170ee,93.75272
5170f,3.124832
5170ff,6.042325
5170g,3.331051
5170gg,3.353903
5170h,18.39986
5170hh,9.515797
5170i,10.76286
5170j,11.67595
5170k,8.102997
5170l,11.21779
5170m,5.963502
5170n,9.329132
5170o,98.3188
5170p,7.789914
5170q,99.52857
5170r,92.58888
5170s,11.38467
5170t,17.1401
5170u,15.28124
5170v,15.997
5170w,12.31076
5170x,14.39735
5170y,2.763068
5170z,4.089739
5171,34.09103
5173,7.95543
5174,13.10377
5175,37.69769
5176,56.49626
5177,6.630914
5179,53.86816
5180,7.159480500000001
5181,7.143948
5182,41.68255
5183,55.21209
5184,76.56954
5185,9.440345
5186,87.89362
5187,67.58858
5188,60.15473
5189,7.693819
5190,73.48048
5191,50.75745
5192,15.84753
5193,92.10911
5194,97.43339
5195,52.62079
5196,7.931976
5197,9.971479
5198,51.1169
5199,50.4019
52,9.250219
5200,46.10243
5201a,97.70421
5201b,13.93314
5201c,24.24008
5202a,70.21388
5202b,87.20702
5202c,9.933806
5202d,19.00818
5202e,22.32227
5202f,18.35878
5202g,11.60063
5203,49.61707
5204,57.70529
5205a,89.70625
5205aa,13.8144
5205b,11.5264
5205bb,95.67807
5205c,11.98453
5205cc,14.21874
5205d,93.01543
5205dd,14.70688
5205e,10.59031
5205ee,21.28279
5205f,20.80149
5205ff,94.98422
5205g,92.35184
5205gg,14.90599
5205h,17.92503
5205hh,41.72012
5205i,17.40354
5205ii,23.57609
5205j,28.72627
5205jj,16.9933
5205k,94.49982
5205kk,4.909269
5205l,11.67776
5205ll,5.876429
5205m,22.60798
5205mm,9.775517
5205n,11.967
5205nn,15.82145
5205o,5.876828
5205oo,11.71852
5205p,24.9351
5205pp,7.581001
5205q,19.03378
5205qq,20.26685
5205r,9.309088
5205rr,94.05501
5205s,11.38004
5205ss,94.90601
5205t,16.18718
5205tt,96.14314
5205u,16.19953
5205v,7.705691
5205w,1.497441
5205x,13.38406
5205y,4.854957
5205z,16.75828
5301a,95.25455
5301b,27.4348
5301c,15.52008
5301d,98.49467
5301e,29.91139
5301f,98.85289
5301g,30.70503
5301h,98.37316
5301i,29.75429
5301j,98.92289
5301k,31.47038
5301l,97.29733
5301m,28.23183
5301n,54.38953
5301o,57.78213
5301p,1.369306
5301q,3.826884
5301r,1.067728
5302a,98.53271
5302b,18.56406
5302c,27.66118
5302d,99.35698
5302e,28.86611
5302f,96.82143
5302g,30.51412
5302h,95.90738
5302i,37.14182
5302j,99.07444
5302k,36.3131
5302l,76.90298
5302m,1.113075
5302n,70.25656
5302o,68.1266
5302p,6.541243
5302q,5.841162
5303a,86.7523
5303b,14.43629
5303c,7.660068
5303d,14.20207
5303e,92.11048
5303f,8.888189
5303g,11.95195
5303h,89.25125
5303i,52.00944
5303j,8.63834
5303k,12.62255
5303l,12.93065
5303m,7.592338
5303n,8.165035
5303o,15.22554
5303p,11.33381
5303q,3.849773
5303r,6.654874
5303s,10.30582
5304a,6.155807
5304b,8.475542
5304c,11.19756
5304d,22.25838
5304e,8.84915
5304f,9.80051
5304g,9.883257
5304h,97.08314
5304i,9.452265
5304j,8.589846
5304k,10.66172
5304l,11.42266
5304m,9.528249
5304n,12.61061
5304o,5.440531
5304p,5.70652
5304q,8.183067
5304r,19.01244
5304s,98.97117
5304t,10.30607
5304u,17.87862
5304v,4.046122
5304w,95.47226
5304x,95.90104
5304y,12.03901
5304z,13.95086
54,8.576391
5406a,53.4887
5406b,4.975982
5406c,72.76443
5407a,81.15499
5407b,92.58663
5407c,95.78467
5407d,97.04467
5407e,15.07009
5407f,17.11905
5407g,21.65678
5407h,7.465196
5407i,3.242943
5407j,6.441105
5407k,96.38183
5407l,92.47266
5407m,96.14201
5407n,97.74383
5407o,16.77774
5407p,97.25159
5407q,19.11247
5407r,95.57349
5407s,96.76441
5407t,8.363693
5407u,7.048363
5408a,96.10937
5408b,90.97229
5408c,13.51121
5408d,12.04986
5408e,10.51657
5408f,2.167104
5408g,95.72114
5408h,90.56524
5408i,6.684464
5408j,14.26641
5408k,2.708137
5408l,3.081199
5410a,6.330911
5410aa,44.4922
5410b,6.768974
5410c,6.93191
5410d,13.71011
5410e,11.97218
5410f,86.32403
5410g,6.675553
5410h,6.651947
5410i,11.15555
5410j,12.70666
5410k,11.77023
5410l,7.340383
5410m,5.390381
5410n,6.558936
5410o,10.60069
5410p,9.763943
5410q,91.8055
5410r,8.415602
5410s,16.07944
5410t,3.267576
5410u,79.78253
5410v,89.28188
5410w,80.88258
5410x,9.022404
5410y,13.36544
5410z,3.925949
5411a,88.31275
5411b,88.869
5411c,91.20187
5411d,90.65852
5411e,93.55934
5411f,93.21687
5411g,90.83873
5411h,5.908148
5411i,70.90256
5411j,8.927986
5411k,3.364118
5413a,1.494674
5413aa,63.68470000000001
5413b,1.336835
5413bb,49.87174
5413c,2.32964
5413cc,92.20988
5413d,5.981118
5413dd,4.812127
5413e,13.70184
5413ee,4.26422
5413f,1.90977
5413ff,4.184062
5413g,4.262954
5413h,4.158481
5413i,82.7691
5413j,2.003247
5413k,1.478461
5413l,5.916388
5413m,7.222374
5413n,5.563893
5413o,6.414443
5413p,2.830337
5413q,1.496788
5413r,7.960397
5413s,5.116821
5413t,1.544075
5413u,1.215267
5413v,1.125139
5413w,1.809777
5413x,4.322202
5413y,79.52061
5413z,3.746789
5414a,91.79707
5414aa,4.484918
5414b,89.12885
5414bb,7.503003
5414c,89.50932
5414cc,7.939313
5414d,87.3916
5414dd,7.864079
5414e,61.59701
5414ee,10.48163
5414f,4.592778
5414ff,8.474649
5414g,7.966071
5414gg,7.171442
5414h,4.837567
5414i,10.60009
5414j,5.031659
5414k,6.994728
5414l,56.69913
5414m,5.335718
5414n,7.224104
5414o,5.7034
5414p,9.618097
5414q,5.038667
5414r,85.78657
5414s,87.88348
5414t,58.70084
5414u,6.649313
5414v,11.19286
5414w,5.315742
5414x,5.76163
5414y,7.694485
5414z,4.965318
5431a,12.01952
5431b,94.50959
5431c,90.12128
5431d,41.79745
5431e,11.71742
5431f,8.155644
5431g,12.8033
5431h,7.354968
5431i,7.673931
5431j,6.339622
5431k,13.3288
5431l,96.3653
5431m,13.45576
5431n,5.173879
5431o,93.26115
5431p,7.064189
5431q,11.53996
5431r,4.37873
5431s,6.740544
5431t,9.606894
5436a,4.599533
5436b,9.515299
5436c,89.67155
5436d,4.303965
5436e,91.8299
5437,5.003047
5438,10.26607
5439,9.147791
5440,10.62537
5441,57.60471
5444a,7.749902
5444b,12.67535
5444c,2.837769
5444d,12.15876
5444e,4.777127
5444f,13.61154
5444g,15.78155
5444h,42.69434
5444i,2.991628
5444j,3.709717
5444k,1.860214
5444l,66.11798
5445,22.57753
5446,1.275643
5447,3.565261
5447a,3.268653
5447b,5.302919
5447c,3.033629
5447d,7.427408
5447e,57.30798
5447f,7.15822
5447g,5.24021
5447h,1.822665
5447i,5.343768
5447j,2.450603
5447k,2.767699
5447l,7.293366
5447m,65.15083
5447o,12.26588
5447p,51.57741
5447q,8.334732
5447r,10.31793
5447s,89.16133
5447t,10.42137
5447u,4.571162
5447v,58.29699
5447w,4.665587
5447x,23.77213
5447y,2.456222
5463a,11.9324
5463b,9.716036
5463c,15.22437
5463d,80.22182
5463e,91.99883
5463f,52.77296
5463g,12.34715
5463h,9.087423
5463i,11.70489
5463j,93.56588
5463k,14.00678
5463l,9.629126
5463m,11.47493
5463n,13.66284
5463o,13.50659
5463p,96.6646
5463q,16.14935
5463r,10.22764
5463s,89.98257
5463t,9.560066
5463u,11.0443
5463v,4.187515
5463w,7.266297
5463x,6.496961
5464a,93.44888
5464aa,10.18799
5464b,92.58814
5464bb,7.769906
5464c,1.354092
5464cc,4.555058
5464d,48.40166
5464dd,5.907357
5464e,45.90928
5464ee,2.640651
5464f,22.33635
5464ff,2.129095
5464g,6.210511
5464gg,3.714614
5464h,7.789816
5464hh,3.380399
5464i,2.617942
5464ii,92.81029
5464j,2.717179
5464jj,89.86398
5464k,3.148771
5464kk,92.98096
5464l,1.721745
5464ll,56.1319
5464m,2.098747
5464mm,7.368736
5464n,4.672338
5464nn,7.210216
5464o,4.507719
5464oo,34.9655
5464p,8.1742
5464q,6.731579
5464r,2.078306
5464s,102.1893
5464t,64.8364
5464u,13.72952
5464v,44.46913
5464w,4.285516
5464x,5.889421
5464y,11.63709
5464z,8.253247
5465a,95.49999
5465b,95.56652
5465c,13.71595
5465d,1.304826
5465e,14.78092
5465f,17.93215
5465g,94.32209
5465h,94.9231
5465i,16.80486
5465j,17.04345
5465k,22.54379
5465l,99.2579
5465m,19.42191
5465n,7.112496
5465o,32.51291
5471a,23.57223
5471b,8.156008
5471c,113.9904
5471d,14.20709
5471e,4.261154
5471f,19.17425
5471g,3.60805
5471h,7.274357
5471i,86.12421
5472a,75.68156
5472b,10.94764
5472c,23.21759
5472d,14.48554
5472e,46.2873
5472f,38.95781
5472g,3.072492
5472h,13.27746
5472i,4.264282
5472j,6.423702
5472k,22.18044
5473a,12.6702
5473aa,26.44114
5473b,8.079026
5473bb,91.13045
5473c,87.72528
5473cc,6.529281
5473d,92.97816
5473dd,1.937057
5473e,5.217899
5473ee,10.93446
5473f,4.25204
5473ff,5.964838
5473g,5.119081
5473gg,6.026295
5473h,6.694552
5473hh,6.319992
5473i,16.79062
5473ii,6.307494
5473j,7.688358
5473jj,5.816292
5473k,9.2907
5473kk,6.35626
5473l,5.655948
5473m,2.341596
5473n,22.36161
5473o,21.72023
5473p,6.189589
5473q,10.09285
5473r,6.406435
5473s,1.584386
5473t,1.964478
5473u,1.905043
5473v,90.08679
5473w,92.41565
5473x,3.257295
5473y,10.19182
5473z,4.857014
5495a,12.53116
5495b,9.507969
5495c,11.68571
5495d,79.47012
5495e,75.93205
5495f,36.6288
5495g,10.74937
5495h,11.88074
5495i,11.60869
5495j,11.67112
5495k,9.409163
5495l,14.14542
5495m,9.514636
5495n,14.7914
5495o,97.11903
5495p,13.49703
5495q,5.664572
5495r,89.186
5495s,9.005898
5495t,11.54565
5495u,4.610332
5495v,8.278396
5495w,8.651651
5496a,87.54112
5496b,89.06349
5496c,12.72997
5496d,11.82178
5496e,10.8155
5496f,2.012679
5496g,90.37589
5496h,82.41167
5496i,6.447897
5496j,11.86262
5496k,2.35139
5496l,2.667238
5497a,1.782526
5497b,2.412274
5497c,2.386155
5497d,4.999721
5497e,4.500423
5497f,9.477615
5497g,15.08342
5497h,2.25022
5497i,1.914288
5497j,4.392941
5497k,81.1759
5497l,92.40429
5497m,59.72297
5497n,49.46649
5497o,24.99514
5497p,5.84092
5497q,7.792649
5497r,2.079535
5497s,1.541464
5499a,3.481408
5499b,3.505186
5499c,10.92295
5499d,50.30176
5499e,3.641757
5499f,8.281973
5499g,42.94537
5499h,5.574165
5499i,3.634899
5499j,10.10603
5499k,9.684552
5499l,4.631103
5499m,5.745624
5499n,2.937563
5499o,9.520658
5499p,8.938324
5499q,7.400158
5499r,48.85015
5499s,6.713358
5499t,4.967896
5499u,55.65042
5499v,12.25643
5499w,57.29251
5499x,4.986604
5499y,14.7622
5499z,6.242771
55,6.791063
5500a,83.99684
5500aa,1.954129
5500b,9.22884
5500bb,8.972575
5500c,9.080589
5500cc,4.779931
5500d,5.896645
5500dd,2.183164
5500e,12.09533
5500ee,1.755367
5500f,2.767457
5500ff,9.450733
5500g,8.558722
5500gg,3.729855
5500h,4.421977
5500hh,2.47433
5500i,9.26711
5500ii,2.885746
5500j,64.67788
5500jj,2.848327
5500k,5.216859
5500l,5.814798
5500m,5.542071
5500n,13.33727
5500o,2.915275
5500p,3.366602
5500q,3.37335
5500r,13.92594
5500s,3.988745
5500t,17.53123
5500u,91.24064
5500v,6.523668
5500w,4.826869
5500x,4.792787
5500y,5.87286
5500z,16.03779
5501a,9.21318
5501aa,96.7562
5501b,9.329854
5501bb,13.91768
5501c,7.206531
5501cc,14.87877
5501d,4.771523
5501dd,9.855556
5501e,10.93196
5501ee,17.1095
5501f,25.14436
5501ff,18.99495
5501g,7.957278
5501gg,10.31108
5501h,11.495
5501hh,8.984455
5501i,91.70587
5501ii,4.132739
5501j,94.98327
5501jj,2.49989
5501k,8.343102
5501kk,2.859348
5501l,7.091958
5501m,32.60267
5501n,25.88156
5501o,6.361444
5501p,1.700454
5501q,3.085539
5501r,2.861357
5501s,93.91518
5501t,94.64816
5501u,11.14128
5501v,36.37691
5501w,8.854092
5501x,8.608276
5501y,2.129252
5501z,95.133
5502a,10.47206
5502b,7.600916
5502c,12.17109
5502d,93.32718
5502e,95.26013
5502f,49.08615
5502g,11.88295
5502h,10.89342
5502i,14.71493
5502j,96.38144
5502k,15.78758
5502l,9.923561
5502m,12.3723
5502n,17.52262
5502o,13.94712
5502p,89.60778
5502q,22.55255
5502r,12.00757
5502s,95.85257
5502t,8.318453
5502u,18.25634
5502v,4.318055
5502w,8.175602
5502x,6.822462
5504a,96.18156
5504b,14.46202
5504c,6.947841
5504d,15.43406
5504e,90.52019
5504f,8.725042
5504g,10.5369
5504h,97.38859
5504i,5.885017
5504j,13.17169
5504k,5.976742
5504l,7.76225
5504m,5.988124
5504n,15.19296
5504o,11.68178
5504p,5.560001
5504q,5.896326
5504r,3.64991
5504s,88.89712
5504t,3.917981
5505a,91.81337
5505b,93.43956
5505c,12.54983
5505d,13.83604
5505e,3.200006
5505f,2.511024
5505g,20.26663
5505h,14.47168
5505i,17.11761
5505j,13.82471
5505k,9.635112
5505l,92.47769
5505m,85.3625
5505n,17.79168
5505o,12.36048
5505p,4.526279
5505q,22.06249
5505r,19.76929
5505s,16.54432
5505t,15.53947
5505u,8.795632
5505v,82.40645
5505w,79.65071
5505x,93.63445
5506a,11.59049
5506b,16.05184
5506c,96.77216
5506d,14.75515
5506e,38.51574
5506f,25.80643
5506g,10.0111
5506h,11.84331
5506i,4.821008
5506j,6.044482
5506k,18.86085
5507a,92.86189
5507b,11.0833
5507c,13.54324
5507d,14.01066
5507e,42.23453
5507f,28.0302
5507g,14.80433
5507h,7.992649
5507i,3.47704
5507j,5.696877
5507k,22.40586
5508a,91.28281
5508b,13.22792
5508c,16.41502
5508d,17.52411
5508e,44.09251
5508f,37.71609
5508g,2.988833
5508h,8.174932
5508i,4.284625
5508j,8.307919
5508k,22.25444
5509a,90.09805
5509b,94.24589
5509c,35.42629
5509d,5.743299
5509e,11.27553
5509f,14.57153
5509h,28.2877
5509i,10.58083
5509j,96.43592
5509k,8.7012
5510a,86.2053
5510b,94.84182
5510c,5.330843
5510d,93.38757
5510e,3.77078
5510f,95.47001
5510g,90.06924
5510h,91.93601
5510i,92.08549
5510j,93.17387
5510k,9.666367
5510l,96.03591
5510m,32.38578
5510n,11.36653
5510o,28.84834
5511a,15.14374
5511b,7.287321
5511c,27.6105
5511d,7.376369
5511e,11.56961
5511f,7.85421
5511g,22.51121
5511h,7.273799
5511i,5.550105
5511j,88.66341
5511k,13.39275
5511l,6.013858
5511m,7.407329
5512a,13.85853
5512b,5.996312
5512c,26.75576
5512d,5.952731
5512e,10.35863
5512f,8.820594
5512g,20.37127
5512h,7.338634
5512i,5.583299
5512j,78.27248
5512k,8.722611
5512l,5.557808
5512m,6.593276
5513a,5.390391
5513aa,44.62271
5513b,6.841041
5513c,7.150189
5513d,12.96225
5513e,13.41924
5513f,93.05481
5513g,8.831405
5513h,8.256504
5513i,14.84812
5513j,12.02717
5513k,9.818569
5513l,6.001523
5513m,6.001982
5513n,8.529072
5513o,12.52326
5513p,12.4774
5513q,95.98797
5513r,10.08794
5513s,16.0169
5513t,4.16669
5513u,93.53938
5513v,92.50777
5513w,86.54977
5513x,10.14583
5513y,13.28303
5513z,4.233237
5514a,7.122617
5514aa,49.85882
5514b,6.336159
5514c,7.229798
5514d,10.8756
5514e,12.59365
5514f,96.71358
5514g,9.241738
5514h,8.368792
5514i,10.58838
5514j,11.8669
5514k,11.71865
5514l,6.493593
5514m,5.443617
5514n,9.179519
5514o,11.92548
5514p,11.23916
5514q,97.75208
5514r,10.42644
5514s,17.18797
5514t,3.197799
5514u,94.52267
5514v,96.633
5514w,95.54574
5514x,12.31462
5514y,12.94381
5514z,4.478659
5515a,88.67786
5515b,17.12245
5515c,7.264255
5515d,91.13281
5515e,6.987118
5515f,8.395761
5515g,14.58381
5515h,8.84311
5515i,9.741325
5515j,9.832681
5515k,9.235903
5515l,14.6247
5515m,14.08217
5515n,8.633829
5515o,6.727952
5515p,8.858631
5515q,10.0338
5515r,13.01413
5515s,2.189526
5515t,89.88341
5515u,10.45837
5515v,90.18444
5515w,9.925404
5515y,7.7703945
5515z,4.364491
5516a,92.47804
5516b,18.67446
5516c,8.485572
5516d,92.58037
5516e,8.431505
5516f,9.921905
5516g,12.9876
5516h,9.265824
5516i,11.84393
5516j,10.98234
5516k,10.59902
5516l,13.92487
5516m,17.3301
5516n,10.34657
5516o,7.925494
5516p,9.403574
5516q,10.0682
5516r,9.291998
5516s,2.517566
5516t,74.84554
5516u,9.558008
5516v,88.9339
5516w,7.50974
5516y,7.625194
5516z,4.305971
5517a,9.671988
5517b,19.25609
5517c,96.94228
5517d,15.36831
5517e,38.58043
5517f,17.82294
5517g,12.98631
5517h,12.55072
5517i,3.886197
5517j,5.947226
5517k,24.48213
5518a,12.98417
5518b,23.64455
5518c,95.53448
5518d,16.48063
5518e,44.91706
5518f,19.83076
5518g,13.26347
5518h,14.99271
5518i,4.550397
5518j,6.890849
5518k,26.72716
5519a,10.5225
5519b,19.44275
5519c,95.78687
5519d,17.67766
5519e,37.24681
5519f,19.2987
5519g,14.90634
5519h,12.95918
5519i,4.728707
5519j,5.032512
5519k,20.37229
5520a,12.40261
5520b,22.69654
5520c,96.90269
5520d,13.30762
5520e,37.85607
5520f,22.31882
5520g,9.372008
5520h,11.41918
5520i,4.721421
5520j,6.682013
5520k,19.12436
5521a,12.7471
5521aa,92.76566
5521b,14.05611
5521bb,11.17822
5521c,25.81149
5521cc,37.6596
5521d,7.800902
5521dd,16.11638
5521e,5.513749
