cat,mloc,LAB_L,LAB_A,LAB_B,hue,saturation,lightness
2080m,dmin,88.76,0.76,18.99,39.52560902894828,0.6153934840600019,0.8346985554152835
2080n,dmax,19.82,0.1,1.06,35.80301115143925,0.0251003522319568,0.1865288698884852
2080n,dmin,93.06,-1.08,7.41,46.78908368743157,0.3672888898552846,0.9020476952274088
5302a,dmax,9.62,1.75,-1.92,275.21589179129734,0.058597782945697,0.1085135804109617
5302a,dmin,94.77,2.01,-4.98,242.2139186050291,0.4869663836435026,0.9579863391266044
5302b,dmax,18.47,0.79,-1.57,249.57401986524005,0.0275430280835661,0.1803560162336833
5302b,dmin,95.01,1.94,-5.21,239.77300781625573,0.5542639239199824,0.9615923093108364
5302c,dmax,11.17,1.48,-1.86,268.5558204135195,0.0500652246601614,0.120802719730819
5302c,dmin,94.9,2.18,-5.38,242.2832003029936,0.5645992434641212,0.9608195528342052
5302d,dmax,7.16,0.91,0.62,9.660791469095386,0.057633161616973,0.0872316321310478
5302d,dmin,96.2,1.3,1.77,19.19971683815885,0.3601110605118026,0.9586621662359054
5302e,dmax,23.04,-0.0,1.14,39.49743943612873,0.0225797135372233,0.2136540442735757
5302e,dmin,96.2,1.16,1.33,16.85626928280169,0.2910443926322616,0.9590004056505018
5302f,dmax,7.86,1.96,-1.07,312.7047070446355,0.0592778873175493,0.0935805698872628
5302f,dmin,95.32,1.73,-3.9,245.36944506853112,0.4089338483189028,0.9602919735463942
5302g,dmax,8.52,1.56,-1.51,281.9126666199065,0.0516057312844557,0.0990016244258903
5302g,dmin,94.85,1.81,-4.31,243.54389213360844,0.4091589555618872,0.9565015959073756
5302h,dmax,12.1,1.0,-1.45,262.1372899062077,0.0361492219843982,0.1274864433909527
5302h,dmin,93.87,1.99,-5.46,239.1249586401996,0.443619349127736,0.9494145663299136
5302i,dmax,11.04,1.05,-1.53,261.8717244121472,0.0403658307579351,0.1192204052183126
5302i,dmin,93.86,2.11,-5.53,240.43540071955712,0.4482367979981136,0.9497642834426436
5302j,dmax,20.46,0.13,-0.65,228.76308756427957,0.0119574867468034,0.1946494736692856
5302j,dmin,97.15,1.38,-2.05,261.49714098962284,0.3541036778421778,0.974124101543368
5302k,dmax,21.5,0.22,-1.02,229.52508026267495,0.0178310097934848,0.2043689223188443
5302k,dmin,97.08,1.54,-2.25,262.187588735393,0.3871021189479778,0.9739324537602512
5302l,dmax,7.47,1.34,0.1,348.4008535149329,0.0548241269637769,0.0907065695736991
5302l,dmin,96.9,1.71,-2.28,266.2965878801898,0.3695446308912823,0.9718185094640264
5302m,dmax,24.17,0.52,-0.55,277.84019670076,0.00902734210497,0.2264531190072817
5302m,dmin,97.41,1.84,-2.41,267.1059278539436,0.5017433934331569,0.9779483845932296
5302n,dmax,19.55,0.52,-0.56,276.8471310489246,0.0107677505342278,0.1867531162881376
5302n,dmin,95.83,2.05,-3.55,254.94569841667771,0.4316819441754641,0.9643105838317036
5302o,dmax,4.43,0.81,1.73,26.76406584409301,0.2105897167435108,0.0590177464790069
5302o,dmin,95.54,0.45,5.26,36.32115712386934,0.5128011714741314,0.9405082772176736
5302p,dmax,21.72,0.33,-0.06,336.6332271680105,0.0060113676174631,0.2046914063639637
5302p,dmin,95.61,0.78,4.89,33.65609218406166,0.5262224232426341,0.9433987528725432
5302r,dmax,25.11,-0.15,2.97,42.19965103617113,0.0531588896357859,0.2281702151187011
5302r,dmin,93.7,1.13,5.09,31.64570054005964,0.4158966512880754,0.9229230084792354
5529a,dmax,7.07,1.41,-0.2,337.75870252832755,0.0571103317032091,0.0873408151817334
5529a,dmin,94.33,1.76,-3.75,247.28007616169177,0.3049797143076095,0.9485161557009996
5529b,dmax,18.2,0.77,-1.51,250.07444569923496,0.0268533636349744,0.1779268941146209
5529b,dmin,95.08,1.78,-4.43,242.15169455487583,0.450481921485754,0.9595984608666804
5529c,dmax,10.06,1.65,-1.97,270.9777618692032,0.0572033753859669,0.1121864037468505
5529c,dmin,94.18,2.18,-5.13,243.8095146091783,0.4389273243283952,0.9517271684145776
5529d,dmax,10.03,0.53,0.92,22.41750461789991,0.0455819828162598,0.1081019963190864
5529d,dmin,96.26,1.3,1.86,19.85574492175482,0.3765369132940098,0.9591534367300804
5529e,dmax,7.36,0.99,0.56,6.85051038718575,0.0552297997546298,0.0891461898810776
5529e,dmin,96.18,1.2,1.33,16.383313920934768,0.2943762343178979,0.9589364469681744
5529f,dmax,7.56,1.94,-1.15,309.417806315609,0.0598243857900219,0.0911428705025775
5529f,dmin,95.17,1.79,-3.91,246.41770390815287,0.3945336312773312,0.9585701379567252
5529g,dmax,7.91,1.69,-1.37,291.8760288812514,0.0517649147301279,0.0938145165736932
5529g,dmin,95.05,1.87,-4.36,244.21126342779212,0.4392978753045458,0.958883085076486
5529h,dmax,15.08,0.84,-1.54,252.5171989805089,0.0316357443002946,0.1520339015564659
5529h,dmin,93.77,1.96,-5.18,240.23656025478132,0.4017137851942556,0.947559281217688
5529i,dmax,10.49,1.14,-1.44,268.4398120237939,0.0405438066643693,0.1145498093841366
5529i,dmin,93.92,2.04,-5.17,241.49121556645315,0.4154577876841027,0.949116659311003
5529j,dmax,28.76,0.22,-0.54,243.1024872349068,0.0066032663899585,0.2673122092519588
5529j,dmin,97.39,1.4,-1.96,264.129468731062,0.3767549639799069,0.9764635114775728
5529k,dmax,22.21,0.37,-1.01,239.6400184835178,0.0149798125382824,0.2109389998547631
5529k,dmin,97.02,1.55,-2.16,264.3016231175602,0.3606286821653373,0.9728893888347409
5529l,dmax,7.55,1.31,0.16,350.545022321914,0.0538040413452516,0.0913384382990118
5529l,dmin,96.81,1.7,-2.12,269.46998493708304,0.3294034075522068,0.9701854339941304
5529m,dmax,24.26,0.48,-0.6,269.4417637776561,0.0094332028877119,0.2274258604862356
5529m,dmin,97.18,1.86,-2.31,269.6383585823897,0.4277140087707838,0.9749299781169714
5529n,dmax,18.55,0.71,-0.68,282.9989839537647,0.0140174179095732,0.1785026918170104
5529n,dmin,95.81,2.09,-3.55,255.7122353938334,0.4298310727265078,0.9640386325568936
5529o,dmax,7.01,0.72,2.61,31.5335855189079,0.1593698904685666,0.0818022574105837
5529o,dmin,96.25,0.82,3.13,30.24201452737213,0.4490430127446914,0.954474449389456
5529p,dmax,21.52,0.37,-0.06,337.6147719978248,0.0068329099877819,0.203059506812876
5529p,dmin,95.59,0.7,4.52,33.77909648741388,0.4875704635246428,0.943640493789901
5529r,dmax,24.89,-0.19,3.07,42.75304373157644,0.0549157239636937,0.2259537949004336
5529r,dmin,93.8,1.19,4.88,30.950183511958585,0.4140600290329625,0.9247281541627737
4882a,dmax,12.97,0.82,1.8,25.358682263713604,0.0704019489129123,0.130886828649151
4882a,dmin,85.53,-0.5,9.81,42.50203621492955,0.2710073154146807,0.8158400474058869
4882b,dmax,10.66,0.58,2.73,32.50308845525558,0.1069156913005161,0.1103753539498852
4882b,dmin,86.09,-0.39,8.81,42.08035188954494,0.2577590005131653,0.8245924642620066
4882c,dmax,30.9,0.29,0.35,17.579926473045532,0.0087155028253222,0.2855126658469922
4882c,dmin,89.79,-0.5,8.57,42.6589440535742,0.326922308651681,0.8654719252538576
4882d,dmax,30.11,0.28,0.88,28.54528478062525,0.0172049405262655,0.2774656693850837
4882d,dmin,90.94,-0.41,9.04,42.10898379128525,0.3831368169840533,0.8775421201984581
4882e,dmax,14.54,0.92,1.86,24.42206209080217,0.0685036934701576,0.1437801111639663
4882e,dmin,86.73,-0.81,10.08,43.88626198113832,0.2912344514220601,0.827215038990605
4882f,dmax,19.76,0.42,2.96,34.66722827693229,0.0721096979344726,0.1838816767136149
4882f,dmin,90.12,-0.46,10.84,42.17918389689362,0.4127868727667231,0.8642583405824208
4882g,dmax,23.58,0.61,0.79,18.54648659735432,0.0235341842805998,0.2207844456409706
4882g,dmin,90.56,-0.68,9.93,43.26940664525313,0.389591971172919,0.8703097093758921
4882h,dmax,19.23,0.46,1.75,30.42728949045357,0.04678179657825,0.181524229590257
4882h,dmin,89.94,-0.91,12.18,43.81381982776298,0.4301474149287179,0.8575075011205038
4882i,dmax,19.71,0.4,2.78,34.54680075778538,0.0679460010702837,0.1837031498385124
4882i,dmin,91.24,-0.15,10.64,40.89766835795564,0.4627451743547613,0.878327493604329
4882j,dmax,18.05,0.53,3.0,33.53378288361944,0.079788871649014,0.1697614995345808
4882j,dmin,85.1,-0.07,14.83,41.019960339864895,0.3875526956575915,0.8013707020912973
4882k,dmax,30.24,0.5,0.86,22.191593816768204,0.0192408903360268,0.2793832383439361
4882k,dmin,91.51,-0.57,17.42,42.41456222209979,0.6596762823774863,0.8639497345462261
4882l,dmax,13.53,0.87,3.31,31.02374232620957,0.1133009562627454,0.133067869675273
4882l,dmin,88.69,0.18,19.19,40.815468004608704,0.5965577646691,0.8312802990995867
4882m,dmax,18.39,0.75,1.37,23.06755524142449,0.0439975531677812,0.1759245168797863
4882m,dmin,86.42,1.63,17.28,37.27383340430117,0.5205421954378053,0.8163243333934679
4882n,dmax,20.32,0.47,0.63,18.99766328880185,0.020844203259307,0.192565864604533
4882n,dmin,85.67,-1.26,9.69,46.306016348811966,0.2509671887569834,0.8147153915105483
4882o,dmax,12.56,0.56,3.72,34.84916270169873,0.1263822901761619,0.1237421209629772
4882o,dmin,86.65,-0.17,8.14,40.96638968335566,0.2552285596363782,0.833047176483797
4882p,dmax,15.35,0.46,5.61,37.84696590300899,0.1601621760048211,0.1426922893830902
4882p,dmin,86.28,-0.03,9.32,40.3413012977652,0.2843504002837446,0.8269452903305659
4882q,dmax,29.35,0.2,2.2,36.136699264523145,0.0381155591158448,0.2681546385679904
4882q,dmin,89.18,0.02,11.75,40.362050359272416,0.4262052794901329,0.8536528424817081
4882r,dmax,22.32,0.27,3.39,36.990037364642944,0.0724648049196373,0.2045324695527596
4882r,dmin,90.92,-0.7,14.56,42.81948651199582,0.5466634563987016,0.8636877413878603
4882s,dmax,13.85,0.45,4.37,36.72245594791917,0.1353392256932278,0.1326888207032948
4882s,dmin,89.0,-0.04,16.55,41.04044648030623,0.5424617509524794,0.8402622752260738
4882t,dmax,26.69,0.33,1.85,33.019567089250586,0.0365381797493862,0.2454523241631907
4882t,dmin,89.08,1.26,17.24,38.03680827435858,0.6091104697456233,0.8443554442757202
4882u,dmax,19.91,0.42,2.66,34.02504904354652,0.0650582700376704,0.1856550856711644
4882u,dmin,88.84,1.06,20.61,39.2258706167172,0.6627467129962592,0.8326823533824914
4882v,dmax,11.53,0.54,3.98,35.515814441647706,0.1422618463149026,0.115055175804861
4882v,dmin,89.04,1.35,20.1,38.54901111768271,0.6723080286893245,0.8372311489402506
4882w,dmax,11.64,1.57,5.31,30.756938278115683,0.2039440173677305,0.116287776260111
4882w,dmin,89.03,-0.02,4.64,39.853651387221646,0.1880726049886095,0.8673269803337164
4882x,dmax,11.75,1.72,3.8,26.02807245348771,0.1558817473190323,0.1202337993502005
4882x,dmin,90.76,-0.18,9.29,40.98853393551855,0.3953588465164319,0.8758885937475622
4882y,dmax,6.53,0.82,2.68,30.92194150946784,0.1830112547753236,0.0776897169692053
4882y,dmin,89.25,1.08,17.44,38.48873442490861,0.6146024712730238,0.8450790809571342
5205a,dmax,17.04,-0.16,0.86,48.42301498618525,0.0186411855879487,0.1627576135546982
5205a,dmin,92.47,-0.13,3.33,41.195354924731305,0.191881833252494,0.9078475397770762
5205b,dmax,23.59,0.12,1.03,34.96154124559206,0.0216443793281384,0.2189682214736129
5205b,dmin,91.45,-0.52,8.27,42.82068132799043,0.367912503156894,0.8844636644151522
5205c,dmax,20.12,0.25,0.5,23.940363882023064,0.0148491392134997,0.1903981300291455
5205c,dmin,90.55,-0.32,3.34,43.825498048862414,0.1480390325403349,0.8856826730747684
5205d,dmax,17.6,0.32,1.33,31.00159154476131,0.0375706248795227,0.1681131281157507
5205d,dmin,88.58,-0.09,1.9,41.40862031336269,0.0754652035618624,0.8676737260232315
5205e,dmax,20.92,0.25,1.27,32.32449343753768,0.0307344186516504,0.1960013445801471
5205e,dmin,92.36,-0.5,9.6,42.46050392402179,0.4590635268206202,0.8917423381489303
5205f,dmax,19.37,0.12,0.93,34.52138713057008,0.0229190417263723,0.1829879312194056
5205f,dmin,92.48,-0.72,10.26,43.36482976298646,0.4792430071471205,0.8907516779570346
5205g,dmax,28.33,-0.11,4.54,41.37411838987009,0.0752566548808659,0.2539527356117591
5205g,dmin,87.63,-0.22,3.22,42.52468160553269,0.1132934316418359,0.8539889734098215
5205h,dmax,20.87,0.4,4.76,37.25369833331752,0.1076150076990858,0.1901037553251882
5205h,dmin,90.67,-0.49,9.79,42.40474388270138,0.3964602705612641,0.872578449485172
5205i,dmax,18.61,0.14,4.11,39.10060427878415,0.0983838714579026,0.1714207555878578
5205i,dmin,92.59,-0.61,11.31,42.72364151453292,0.5301077411505967,0.8900483178135865
5205j,dmax,18.02,0.28,6.48,39.49294623563628,0.1611586253046296,0.1626153590405712
5205j,dmin,90.19,-1.23,10.1,45.88328657971215,0.3617734758927509,0.8636939670145802
5205k,dmax,15.7,0.33,5.28,38.47519707710563,0.1465011551762051,0.1457933693040581
5205k,dmin,93.67,0.2,3.06,36.869944578403306,0.2283075755383926,0.923144731265224
5205l,dmax,23.79,0.42,4.75,36.98618048708755,0.0971664959969481,0.215272531031741
5205l,dmin,92.02,-0.43,8.52,42.27492760236993,0.4043185542858113,0.8906105218811803
5205m,dmax,19.0,0.36,8.37,40.0051804997072,0.2016147783764252,0.1673923210925992
5205m,dmin,94.28,-0.32,8.52,41.676234694694585,0.536131248029179,0.916265911575334
5205n,dmax,27.73,0.27,1.92,34.30447525613886,0.0359395417317378,0.2543729517309144
5205n,dmin,93.57,-0.11,8.91,40.620494789075565,0.5198242619815937,0.9082927691082692
5205o,dmax,23.08,0.2,3.56,37.92136456460787,0.0730822064620076,0.2105778192650507
5205o,dmin,94.98,-0.43,8.72,42.21897882912822,0.5941855316960752,0.923230898221656
5205p,dmax,24.7,0.04,9.23,41.49224549820832,0.1768808409586187,0.213483406566014
5205p,dmin,94.71,-0.39,9.17,41.96242386052575,0.5968583451518832,0.9193696206581656
5205q,dmax,25.14,0.6,8.85,38.767537439247576,0.1726811523721249,0.2197089159213164
5205q,dmin,94.13,-0.48,9.44,42.37114054050778,0.5580075002394351,0.911926855507
5205r,dmax,25.78,0.31,3.35,36.417718222296,0.0644238126441069,0.2348027250327044
5205r,dmin,92.84,-0.5,9.76,42.43408326721686,0.4899969609824486,0.8967352142592642
5205s,dmax,20.17,0.3,6.38,39.19206548562767,0.1456382142338829,0.1809077004866279
5205s,dmin,93.98,-0.49,10.67,42.27784175818363,0.6005941716813465,0.9074638481855806
5205t,dmax,23.13,0.36,7.54,39.333239177615326,0.1550710900494177,0.2041558474806927
5205t,dmin,92.84,-0.62,9.41,43.07058973174372,0.4691561345873916,0.8970414574310921
5205u,dmax,17.41,0.36,4.46,37.4256416028158,0.1154783327240977,0.1614333930372615
5205u,dmin,91.2,0.79,19.69,39.5467557033806,0.7578616671823292,0.8600854794850623
5205v,dmax,23.25,0.34,5.3,38.08007076905869,0.1089377866180684,0.209359720890404
5205v,dmin,92.47,-0.51,10.45,42.40047343999584,0.4968474657221641,0.8910347878387308
5205w,dmax,29.55,0.2,1.08,32.594061752612106,0.0197997646402191,0.2718322497932482
5205w,dmin,95.15,-0.33,8.29,41.745619405590446,0.5947152948975245,0.9264772832805596
5205x,dmax,23.19,0.47,7.41,38.67221492563522,0.1533250072665216,0.2052435324993388
5205x,dmin,93.91,-0.63,9.79,43.02967339532705,0.5484568716695815,0.90810138956652
5205y,dmax,23.15,0.19,3.86,38.27610351424147,0.0787377199041395,0.2106294015802413
5205y,dmin,91.19,0.23,21.32,40.92211719560095,0.7677658225819294,0.8538292637926019
5205z,dmax,16.56,0.4,2.04,32.63684134632274,0.0585575973515867,0.1585855357241208
5205z,dmin,91.44,-1.13,9.06,45.9033988999168,0.3705051893529529,0.8802343821938714
5205aa,dmax,27.09,0.28,1.78,33.7046930656395,0.0343088756931494,0.2489548922685532
5205aa,dmin,93.52,-0.84,5.78,46.57929038520797,0.3191634855691236,0.9116190852038808
5205bb,dmax,21.59,0.51,2.09,31.054917195456422,0.0505685365102013,0.2011831256979202
5205bb,dmin,91.28,-0.01,1.3,39.60815891623241,0.0704475372534794,0.8991819520274645
5205cc,dmax,23.95,0.06,1.73,38.24238556568554,0.034012869291941,0.2207775943488019
5205cc,dmin,94.06,-0.55,8.76,42.84703229292086,0.5166173602422267,0.9123711074097898
5205dd,dmax,32.89,0.22,1.47,33.846956682142945,0.024119276825472,0.3015512495159759
5205dd,dmin,92.05,-0.66,4.22,46.98828471975946,0.2025996544651373,0.899202466522669
5205ee,dmax,17.16,0.53,4.69,36.30208644212075,0.1250474223542068,0.1594326652130758
5205ee,dmin,93.88,-1.01,4.76,50.144677482710165,0.2663361367964282,0.9171085998040964
5205ff,dmax,16.8,1.08,5.57,33.75936996199175,0.1575455622166515,0.156388251879274
5205ff,dmin,93.28,-0.38,2.92,45.46363562131592,0.1744284757641439,0.9167370600786956
5205gg,dmax,26.4,0.26,3.67,37.30477232077783,0.0683364038170368,0.2395456027475102
5205gg,dmin,93.59,-0.62,9.37,43.07253516258999,0.5098521567632851,0.905497890726197
5205hh,dmax,20.18,0.22,5.84,39.411363045703126,0.1323119563148202,0.1817666684014734
5205hh,dmin,92.64,-0.37,3.29,44.624792666188,0.1815460707279218,0.9088659025115492
5205ii,dmax,19.6,0.45,6.0,38.00910924968548,0.1420647425732231,0.1772286361636786
5205ii,dmin,93.65,-0.57,9.25,42.84872374980961,0.5113353294494521,0.9066297731484948
5205jj,dmax,27.98,0.19,6.66,39.67765596187496,0.1157616340694967,0.2478172388830103
5205jj,dmin,94.16,-0.91,5.44,47.703577538541765,0.3237029913946577,0.9192151232958252
5205kk,dmax,26.83,0.7,1.33,23.467396955716765,0.031697209948817,0.2487183728590684
5205kk,dmin,92.99,-1.36,8.58,47.59741160863308,0.4017373672189011,0.897623955233787
5205ll,dmax,26.58,1.15,3.05,27.424306351361167,0.0670848024764054,0.2449522740682626
5205ll,dmin,91.83,-1.8,7.73,51.742295893200094,0.3023353046852051,0.8848091523462611
5205mm,dmax,25.16,-0.39,5.63,43.80707211434566,0.1001452229739795,0.2231633703135293
5205mm,dmin,93.9,-0.47,10.27,42.229829507735246,0.5790441276698023,0.9075454751286028
5205nn,dmax,24.05,-0.49,5.78,44.63057998579745,0.1056383954922735,0.2129352501357263
5205nn,dmin,94.66,-0.46,9.19,42.30433854441071,0.5883963329096102,0.9184899343049396
5205oo,dmax,19.62,-0.47,6.49,44.46856479620584,0.1412433774641822,0.1738632544382815
5205oo,dmin,94.92,-0.68,9.07,43.44068071563197,0.5873695662963389,0.9207999606869748
5205pp,dmax,32.48,-0.63,1.09,75.26478956807759,0.0129992800379627,0.2966231585861827
5205pp,dmin,92.2,-0.97,8.18,45.48813143154689,0.3715074763654504,0.8912336498324613
5205qq,dmax,10.38,1.32,1.85,19.8999945828262,0.0937156866045951,0.1115644641108343
5205qq,dmin,92.4,0.25,2.31,35.20710058793907,0.1525493408768272,0.9106801772831384
5205rr,dmax,10.46,0.19,5.06,39.74216723942271,0.1849701572967042,0.1038121110872133
5205rr,dmin,93.09,0.07,3.15,38.57849600562304,0.2082897548984553,0.9159471462581624
5205ss,dmax,13.17,-0.31,4.53,43.97742659268101,0.1316941999553312,0.1248627856074417
5205ss,dmin,92.92,-0.49,3.02,47.15020918886205,0.1663362543651555,0.9120652196236247
5205tt,dmax,11.26,1.45,1.41,14.620833396168392,0.0774391930862998,0.1195646579633904
5205tt,dmin,90.91,0.75,-1.68,245.91734261725009,0.0715424486532422,0.90331070705297
4786a,dmax,25.73,0.09,3.87,39.25609040158679,0.071420602135115,0.2327776606908425
4786a,dmin,91.9,0.47,3.9,34.92812391756911,0.236722275945902,0.9026987116598192
4786b,dmax,24.8,0.8,5.13,34.6163143293864,0.105496661983009,0.2245010648869482
4786b,dmin,90.17,3.26,6.94,25.04411682724441,0.4408313808551574,0.8877987443164348
4786c,dmax,12.44,1.38,6.86,34.18302673219631,0.2424633256953964,0.1192883449860113
4786c,dmin,89.63,1.52,14.71,36.63596941838057,0.5828021787693325,0.8574624450099781
4786d,dmax,31.61,0.94,4.57,32.65815168578024,0.0794818588016762,0.2866734889793231
4786d,dmin,90.15,1.34,17.67,37.95544227202248,0.6747533433389329,0.8554501721308545
4786e,dmax,26.23,0.41,2.77,34.276412371181095,0.0543549352535681,0.2400766292706773
4786e,dmin,87.57,0.8,17.25,39.11467607886385,0.5333995575757264,0.8259664197432366
4786f,dmax,25.07,0.94,6.95,35.77717138829968,0.1402449129508728,0.2238370174048417
4786f,dmin,89.94,2.76,7.72,27.95667554393799,0.4363363634258079,0.8816026188483699
4786g,dmax,35.27,0.65,-3.14,228.5536015718171,0.0371457319362808,0.3323290765137657
4786g,dmin,89.53,1.62,19.88,37.96288516081586,0.7023508099596348,0.8441915588644294
4786h,dmax,24.83,-0.08,-3.15,217.2134422213193,0.059905171780055,0.2353174606026665
4786h,dmin,86.97,1.45,18.41,37.96961566040761,0.5565439638797309,0.8189557595790291
4786i,dmax,19.59,0.05,-1.14,220.69028662417864,0.0246002377984068,0.1877132424440761
4786i,dmin,87.46,2.4,13.37,33.84807203334168,0.4932180453028001,0.8399299331553376
4786j,dmax,25.21,0.21,4.21,38.28867972240812,0.0803270986183786,0.2279831559324138
4786j,dmin,89.75,1.81,18.5,37.20524507974358,0.6918488814893239,0.8507394175154945
4786k,dmax,30.44,-0.11,6.58,41.4836719448503,0.1037606268165298,0.2690503680085795
4786k,dmin,91.76,-0.26,3.02,43.3187042281204,0.1548258824308341,0.9000438442838894
4786l,dmax,14.91,0.29,5.02,38.61799565324657,0.1441388429526805,0.1396992946908047
4786l,dmin,89.04,0.61,15.42,39.17973789052587,0.5401457116134012,0.8458353161056413
4786m,dmax,19.77,0.4,1.63,30.914088254987348,0.0422839296784636,0.1861021273604675
4786m,dmin,90.32,0.85,18.74,39.25757017908262,0.6880969253869675,0.8528925711239007
4786n,dmax,14.84,0.39,4.61,37.44427690823403,0.134606744805278,0.1401288016386427
4786n,dmin,91.95,-0.18,9.2,40.97643786682971,0.4403693135808079,0.8893129495208787
4786o,dmax,23.47,0.77,9.59,38.56089430704054,0.1997378048674843,0.2041714248081165
4786o,dmin,89.73,2.58,19.89,36.163430454253785,0.7523412809114388,0.8499178888514697
4786p,dmax,16.03,0.23,6.61,40.001365693944365,0.179029565493774,0.1457843456445021
4786p,dmin,91.5,0.88,12.97,37.78441879455261,0.6011877043456464,0.8798599571088473
4786q,dmax,21.87,0.12,4.4,39.3487822980299,0.0926771219454652,0.1984607337018791
