catalog,g60
5496a,87.54112
5496b,92.24617
5496b,89.06349
5496b,87.76387
5496c,12.99892
5496c,12.72997
5496c,12.06932
5496d,12.69602
5496d,11.82178
5496d,11.40104
5496e,10.86467
5496e,10.76811
5496e,10.8155
5496f,2.012679
5496f,2.119461
5496f,1.141184
5496g,90.37589
5496g,90.18716
5496g,91.02991
5496h,87.11494
5496h,79.03101
5496h,82.41167
5496i,6.595591
5496i,6.380996
5496i,6.447897
5496j,12.22512
5496j,11.39518
5496j,11.86262
5496k,2.35139
5496k,2.567393
5496k,2.21446
5496l,2.784211
5496l,2.589329
5496l,2.667238
4785a,3.885192
4785a,3.268923
4785a,4.239059
4785b,3.960795
4785b,3.815124
4785b,3.563389
4785c,2.437115
4785c,2.317751
4785c,2.672684
4785d,3.474286
4785d,3.627928
4785d,3.816161
4785e,13.20756
4785e,12.81142
4785e,12.24601
4785f,2.166461
4785f,1.869427
4785f,1.930717
4785g,9.148083
4785g,9.973751
4785g,8.985023
4785h,1.873812
4785h,2.029743
4785h,2.108374
4785i,1.875463
4785i,2.136879
4785i,2.269127
4785j,82.46175
4785j,82.36162
4785j,79.30532
4785k,2.302967
4785k,2.336568
4785k,2.317512
4785l,38.29475
4785l,36.06377
4785l,33.50523
4911a,1.934586
4911a,1.99593
4911a,1.91163
4911b,1.51181
4911b,1.655608
4911b,1.494733
4911c,43.21046
4911c,43.02405
4911c,43.40468
4911d,2.173366
4911d,2.340453
4911d,1.879863
4911e,1.616428
4911e,1.931754
4911e,1.462073
4911f,5.265675
4911f,5.700294
4911f,5.680106
4911g,5.311382
4911g,5.372116
4911g,6.106573
4911h,1.788852
4911h,1.788852
4911h,1.554344
4911i,38.17678
4911i,30.85784
4911i,33.36122
4911j,5.994302
4911j,6.864958
4911j,6.167395
4911k,1.57697
4911k,1.515906
4911k,1.683593
4911l,7.143803
4911l,5.877631
4911l,5.996778
2089a,5.434241
2089a,5.954304
2089a,4.987434
2089b,17.13056
2089b,18.10095
2089b,16.00662
2089c,17.33487
2089c,16.821
2089c,13.26361
2089d,10.36157
2089d,8.902109
2089d,9.251575
2089e,30.75486
2089e,28.52399
2089e,30.00162
2089f,3.959358
2089f,3.81003
2089f,4.023227
2089g,52.29839
2089g,61.17894
2089g,72.76437
2089h,45.23633
2089h,34.72959
2089h,41.99658
2089i,77.85881
2089i,83.63802
2089i,72.34142
2089j,4.932764
2089j,4.580077
2089j,5.046338
2089k,8.95451
2089k,8.297298
2089k,7.275942
2089l,1.569677
2089l,2.313822
2089l,1.525607
2089m,38.90983
2089m,49.47475
2089m,47.41438
2089n,57.83817
2089n,61.18205
2089n,60.79496
2089o,57.25196
2089o,61.10996
2089o,63.57923
2089p,68.43069
2089p,63.68194
2089p,62.05626
2089q,47.48551
2089q,35.616
2089q,41.22501
2089r,53.87666
2089r,59.50815
2089r,53.02008
2089s,74.29122
2089s,68.34205
2089s,61.6833
2089t,61.41615
2089t,63.2643
2089t,63.26829
2089u,53.85498
2089u,60.88552
2089u,63.16343
2089v,2.978794
2089v,3.958081
2089v,2.913406
2089w,21.69087
2089w,18.59774
2089w,18.5773
2089x,72.25372
2089x,70.70744
2089x,76.47043
2089y,91.10404
2089y,80.73159
2089y,87.14328
2089z,52.59754
2089z,50.09203
2089z,53.43881
2089aa,7.179292
2089aa,8.672594
2089aa,7.973451
2089bb,61.07145
2089bb,50.27678
2089bb,59.60859
2089cc,56.9181
2089cc,61.50663
2089cc,49.14713
2089dd,4.644741
2089dd,4.941361
2089dd,5.00883
2089ee,27.35781
2089ee,26.03111
2089ee,26.75425
2089ff,4.69357
2089ff,4.568519
2089ff,5.257335
2089gg,7.388159
2089gg,7.392954
2089gg,6.522063
2089hh,15.27575
2089hh,14.37979
2089hh,14.77779
5447a,3.268653
5447a,3.392587
5447a,2.50018
5447b,5.111675
5447b,5.302919
5447b,5.475458
5447c,3.033629
5447c,2.916821
5447c,3.442468
5447d,7.427408
5447d,7.565656
5447d,7.1754
5447e,59.59558
5447e,57.30798
5447e,56.38701
5447f,6.971938
5447f,7.15822
5447f,7.392555
5447g,4.909787
5447g,5.24021
5447g,6.01382
5447h,1.189214
5447h,1.822665
5447h,1.918619
5447i,5.107015
5447i,5.343768
5447i,5.346426
5447j,2.907212
5447j,2.450603
5447j,1.994741
5447k,3.559355
5447k,2.767699
5447k,2.377988
5447l,7.211602
5447l,7.293366
5447l,7.788403
5447m,68.11707
5447m,65.15083
5447m,64.0629
5447,3.488864
5447,3.625466
5447,3.565261
95,17.21023
95,16.50921
95,15.74669
96,14.29244
96,14.43785
96,15.27666
364,14.83819
364,15.50462
364,18.38348
1795,10.14972
1795,8.337192
1795,10.48171
1479,5.4108
1479,5.493687
1479,5.359343
1481,5.28896
1481,5.346996
1481,5.350386
2034,9.399617
2034,9.503101
2034,9.411562
941,9.411562
941,48.18839
941,42.77531
394,24.60028
394,27.91917
394,14.68184
395,55.28633
395,55.38463
395,57.03312
913,51.30988
913,51.83741
913,51.22324
914,60.05417
914,59.32773
914,62.27132
2632,5.013691
2632,4.906025
2632,5.305586
2381,6.44715
2381,6.696295
2381,7.037271
1001,40.78882
1001,40.59092
1001,40.09527
983,13.67553
983,13.72346
983,13.25212
1004,9.350285
1004,10.75469
1004,10.51353
5003,12.41933
5003,12.60267
5003,11.52316
4162,60.90884
4162,59.18513
4162,65.16364
4201,7.444184
4201,8.040653
4201,7.717315
2228,6.974091
2228,7.252534
2228,7.05473
4228,49.31311
4228,42.9546
4228,39.63716
1423,9.0849
1423,9.371634
1423,9.600308
1420,9.898501
1420,9.840034
1420,9.828725
1433,9.173555
1433,9.100918
1433,9.2605
4821,10.06487
4821,9.380163
4821,10.3823
4227,9.204255
4227,9.536887
4227,8.870348
1688,7.827778
1688,7.532533
1688,7.550863
4999,14.14418
4999,14.12009
4999,14.33267
1792,9.896315
1792,9.985336
1792,10.22621
2179,45.63699
2179,42.01999
2179,47.08273
912,15.59635
912,14.99662
912,15.20027
2566,8.180147
2566,8.061585
2566,8.398602
4190,3.492494
4190,3.36439
4190,3.431292
4219,3.262837
4219,3.239693
4219,3.246875
4220,3.368866
4220,3.363096
4220,3.361267
4237,3.124217
4237,3.231112
4237,3.130178
4249,3.446884
4249,3.366297
4249,3.522103
916,63.69712
916,62.05482
916,61.24997
59,10.04275
59,10.11393
59,9.866499
103,10.38769
103,10.0931
103,10.15804
1758,15.77485
1758,15.14544
1758,15.6463
1761,6.768213
1761,7.770956
1761,7.700634
260,6.714537
260,6.664461
260,6.66465
1831,65.22882
1831,63.38977
1831,58.94825
2521,3.388343
2521,3.393384
2521,3.388839
116,62.76161
116,62.2257
116,61.14883
7,8.088663
7,7.530756
7,7.655796
160,8.768719
160,8.952381
160,9.114013
279,21.5833
279,24.18927
279,21.003
5185,9.440345
5185,9.403686
5185,9.444828
109,62.89696
109,67.21387
109,63.05759
111,57.43978
111,56.39571
111,51.81866
281,60.55758
281,60.80736
281,56.57871
1789,58.05683
1789,61.1995
1789,61.74225
1863,56.55358
1863,59.26138
1863,48.16217
1868,53.34674
1868,52.37109
1868,51.05952
1869,52.67472
1869,57.27517
1869,56.73385
1870,60.82877
1870,61.15576
1870,58.11044
1871,59.18676
1871,60.4544
1871,62.96137
2882,54.35157
2882,49.77275
2882,55.64552
2885,49.73167
2885,50.10712
2885,48.91983
1988,6.488707
1988,6.710967
1988,6.560082
950,6.362887
950,6.326873
950,6.33951
1947,50.18974
1947,49.60027
1947,51.73679
3003,33.56639
3003,31.80919
3003,29.97096
1955,64.28307
1955,64.34184
1955,66.47614
3006,10.84746
3006,10.27312
3006,9.310869
1977,3.370734
1977,3.406392
1977,3.401894
1980,5.916835
1980,5.863829
1980,5.86644
1974,7.556561
1974,7.345718
1974,7.773255
1975,13.25142
1975,13.39554
1975,14.04748
1987,8.491608
1987,8.130056
1987,8.598124
1976,3.848814
1976,3.857539
1976,3.857157
5127,45.15236
5127,56.44204
5127,42.5164
1531,48.18478
1531,49.26749
1531,47.67348
1532,44.99673
1532,49.07715
1532,46.42357
1534,45.56051
1534,47.16278
1534,50.4503
1979,54.20347
1979,46.17524
1979,51.68676
4801,61.74974
4801,60.51913
4801,63.58663
2306,13.59405
2306,13.85855
2306,13.26856
2777,44.08734
2777,43.52903
2777,43.22219
3104,42.64303
3104,44.9124
3104,44.64644
3105,43.22228
3105,39.1154
3105,40.19268
2761,3.508641
2761,3.734917
2761,3.714479
2604,44.54963
2604,42.85674
2604,45.64604
2112,50.64618
2112,31.76437
2112,49.36415
1781,8.897621
1781,8.609083
1781,8.444611
97,47.07494
97,40.37347
97,49.64835
4846,54.89827
4846,49.74866
4846,52.90397
92,56.93958
92,50.53511
92,58.59687
4175,42.24347
4175,39.80649
4175,38.67834
2762,9.619013
2762,8.023009
2762,10.18721
4273,45.71843
4273,47.52715
4273,44.90777
2594,49.1108
2594,48.45986
2594,49.2045
5160,38.20197
5160,43.78531
5160,46.36472
925,12.85749
925,10.8884
925,12.64139
921,27.43426
921,45.66448
921,32.23754
1019,51.38531
1019,50.18142
1019,49.74426
1020,41.40549
1020,40.26357
1020,34.70321
1701,10.77234
1701,9.297627
1701,12.99703
1705,9.232795
1705,8.348408
1705,8.346815
1681,51.18485
1681,51.83317
1681,50.23762
4182,8.836969
4182,8.641513
4182,8.663295
1818,7.36293
1818,6.81744
1818,7.001917
2259,4.103752
2259,4.336504
2259,4.255471
1391,57.47393
1391,60.48397
1391,55.06289
1944,27.59964
1944,29.62956
1944,29.4181
1439,21.38784
1439,22.2843
1439,21.13012
4164,8.853767
4164,8.893713
4164,8.854043
4174,56.09199
4174,54.95986
4174,54.53255
4185,9.369282
4185,10.81805
4185,9.27395
9,7.242791
9,6.778807
9,8.464575
862,1.960083
862,2.019191
862,2.027299
4299,10.14048
4299,10.12136
4299,10.13872
4874,4.565702
4874,7.766451
4874,7.633196
153,6.13657
153,5.842883
153,5.800229
283,5.693228
283,5.814713
283,5.639058
935,5.016448
935,4.880825
935,4.639533
2955,56.80151
2955,59.64324
2955,58.30991
4300,2.886418
4300,2.800827
4300,2.886783
4301,2.750291
4301,2.782849
4301,2.802691
4927,4.443374
4927,4.427433
4927,4.482266
1400,11.46617
1400,11.63449
1400,11.5169
1401,10.89697
1401,10.62276
1401,10.85628
1751,43.71694
1751,44.3531
1751,46.6214
1752,9.580976
1752,9.407233
1752,9.354471
4168,4.481532
4168,4.492905
4168,4.459286
2390,3.368253
2390,3.372065
2390,3.393859
2919,48.882
2919,48.95007
2919,47.92916
2934,4.639133
2934,4.632954
2934,4.71295
2462,39.47737
2462,37.60746
2462,36.86968
944,7.9041
944,7.620305
944,7.749094
2945,4.322312
2945,4.332456
2945,4.653365
2946,4.120711
2946,4.136926
2946,4.111139
292a,27.36002
292a,27.3093
292a,24.96877
292b,84.53642
292b,72.19376
292b,73.4715
292c,9.589687
292c,10.02379
292c,9.866615
292d,74.22569
292d,72.74527
292d,63.07664
292d,80.94167
292d,80.42551
292d,85.10328
292e,9.238781
292e,9.476688
292e,10.23236
292f,37.88716
292f,39.10059
292f,39.19196
292g,8.976112
292g,8.98126
292g,8.83976
292h,8.359018
292h,8.269123
292h,8.368632
292i,59.2178
292i,56.38348
292i,58.36654
292j,8.845272
292j,8.625862
292j,8.69298
2466a,9.661043
2466a,9.345747
2466a,9.765835
2466b,32.88096
2466b,33.25141
2466b,33.18128
2466c,83.69144
2466c,91.18783
2466c,92.90594
2466d,87.8168
2466d,88.55906
2466d,88.57379
2466e,7.784116
2466e,7.741021
2466e,7.744263
2466f,41.64419
2466f,44.93546
2466f,45.3804
2466g,9.051678
2466g,9.198794
2466g,9.257542
2466h,9.592769
2466h,9.797197
2466h,10.08048
2466i,52.50534
2466i,49.33141
2466i,50.46482
2466j,8.412992
2466j,8.217915
2466j,8.355804
2563a,79.90884
2563a,83.92906
2563a,89.91479
2563b,16.13957
2563b,17.73482
2563b,16.50584
2563c,53.55773
2563c,55.45523
2563c,55.83313
2563d,7.085248
2563d,8.134898
2563d,7.633663
2563e,7.180957
2563e,7.674005
2563e,7.876867
2563f,59.98489
2563f,63.63905
2563f,60.35026
2563g,41.4864
2563g,46.50723
2563g,45.67696
2563h,5.720277
2563h,5.30662
2563h,4.87795
2563i,2.436831
2563i,2.826332
2563i,4.570272
3191a,18.4135
3191a,16.60863
3191a,16.97762
3191b,4.471756
3191b,3.321538
3191b,3.138878
3191c,2.480714
3191c,2.408543
3191c,2.536285
3191d,3.524374
3191d,2.683464
3191d,2.968448
3191e,80.58559
3191e,84.85081
3191e,84.28361
3191f,2.108769
3191f,1.545585
3191f,1.381453
3191g,4.781895
3191g,4.281571
3191g,4.070138
3191h,3.641375
3191h,3.860077
3191h,3.671244
3191i,4.757273
3191i,5.000245
3191i,4.464845
3191j,1.641579
3191j,1.737109
3191j,1.589246
2088a,96.05306
2088a,96.49331
2088a,99.18433
2088b,73.72202
2088b,94.32941
2088b,75.14417
2088c,10.6225
2088c,12.5532
2088c,11.6108
2088d,7.193358
2088d,6.505552
2088d,6.171708
2088e,8.453317
2088e,8.991333
2088e,8.381638
2088f,7.338313
2088f,7.090651
2088f,6.950002
2088g,13.28114
2088g,13.43144
2088g,11.84531
2088h,7.349237
2088h,7.31937
2088h,6.343763
2088i,13.30385
2088i,13.25884
2088i,13.5944
2088j,6.091948
2088j,6.784802
2088j,6.121088
2088k,4.012338
2088k,2.971421
2088k,2.661789
2088l,2.670339
2088l,2.674157
2088l,3.50785
2088m,1.994666
2088m,2.20171
2088m,2.410728
2088n,4.218774
2088n,3.914214
2088n,4.464683
2088o,4.509149
2088o,5.021408
2088o,5.031605
2088p,3.823822
2088p,3.928303
2088p,4.3505
2088q,7.383311
2088q,7.621016
2088q,7.26954
2088r,6.822752
2088r,7.264747
2088r,7.090395
1880a,7.577053
1880a,7.10484
1880a,7.637213
1880b,12.00471
1880b,12.97958
1880b,12.95364
1880c,4.697282
1880c,3.638259
1880c,3.590867
1880d,211.7605
1880d,197.9906
1880d,155.44
1880e,16.47657
1880e,16.12808
1880e,17.1008
1880f,2.681785
1880f,2.78205
1880f,2.975354
1880g,2.798156
1880g,2.143238
1880g,2.156435
1880h,10.8546
1880h,10.90079
1880h,14.18758
1880i,8.743563
1880i,11.01288
1880i,12.10994
1880j,8.845253
1880j,8.801361
1880j,9.202867
1880k,9.54114
1880k,10.81101
1880k,12.2168
1880l,9.862799
1880l,10.27271
1880l,10.06417
1880m,11.53327
1880m,10.8412
1880m,11.29761
1880n,7.118436
1880n,6.814895
1880n,7.41058
1880o,8.207575
1880o,8.036123
1880o,8.372446
1880p,10.02998
1880p,9.27783
1880p,10.13186
1880q,91.05772
1880q,83.47696
1880q,87.20573
1880r,3.141921
1880r,3.110807
1880r,2.99018
1880s,8.722785
1880s,8.854899
1880s,8.354698
1880t,2.525675
1880t,2.259979
1880t,2.221534
1880u,7.659817
1880u,7.018619
1880u,7.074317
1880v,1.807674
1880v,2.24447
1880v,2.542769
1880w,2.000602
1880w,1.864869
1880w,1.735553
1880x,1.957222
1880x,1.801116
1880x,1.858259
1880y,1.905254
1880y,2.08489
1880y,2.396814
5011,11.50857
5011,11.64467
5011,10.86106
1413,32.36362
1413,33.50999
1413,32.09718
2972,3.097159
2972,3.220692
2972,3.191018
2054,29.8122
2054,31.12107
2054,31.27919
3017,3.852118
3017,3.784072
3017,3.972314
2398,49.98242
2398,48.55524
2398,50.12657
3062,43.38633
3062,48.89793
3062,60.92653
2246,54.80867
2246,55.84225
2246,54.06026
5063,50.33781
5063,48.42196
5063,46.94962
4996,33.67155
4996,30.1634
4996,34.45089
4997,39.53486
4997,42.21912
4997,38.86451
2984,61.46034
2984,63.16965
2984,68.52354
2518,56.50776
2518,60.98386
2518,61.77573
5005,98.01585
5005,97.17749
5005,94.56269
2531,16.09468
2531,16.36194
2531,16.37671
2530,30.53508
2530,30.25198
2530,29.70538
5067,93.37955
5067,92.21685
5067,92.15199
2970,39.79392
2970,33.33181
2970,39.89214
2023,28.15014
2023,27.72354
2023,27.51512
4210,99.15513
4210,97.27919
4210,99.31282
5017,2.94842
5017,2.931311
5017,2.965715
2529,99.11214
2529,95.95181
2529,98.50522
2519,30.3939
2519,30.0218
2519,30.26643
2527,30.6672
2527,29.35385
2527,29.8766
5007,32.18465
5007,31.80483
5007,31.75006
5008,30.20225
5008,31.10309
5008,30.75056
5009,97.47312
5009,95.93102
5009,98.16634
5010,97.0331
5010,96.54797
5010,96.3036
2993,61.75888
2993,63.64855
2993,59.91114
4305,36.28124
4305,36.13036
4305,35.00046
4306,94.61105
4306,93.72957
4306,92.83008
4225,94.28471
4225,96.04844
4225,94.17023
2022,14.14502
2022,13.57902
2022,13.51886
2135,48.42442
2135,48.20334
2135,51.64176
2528,58.7748
2528,57.61846
2528,59.17163
3187,47.48099
3187,46.7523
3187,44.32704
5016,99.13761
5016,98.94749
5016,98.39314
2532,98.48331
2532,98.81763
2532,97.98151
2533,30.44929
2533,30.23736
2533,30.32792
5006,97.80293
5006,98.27172
5006,98.13863
2524,94.48277
2524,95.85178
2524,96.86613
1830,32.34354
1830,31.84457
1830,33.50846
3032,50.6868
3032,66.05524
3032,64.3529
4933,35.03461
4933,35.87363
4933,33.49169
4934,37.39462
4934,36.73593
4934,33.80904
3035,67.94105
3035,68.48997
3035,57.36251
5025,66.61127
5025,66.51118
5025,66.04441
4226,95.04953
4226,93.7487
4226,94.82462
1811,31.16553
1811,33.07426
1811,31.40581
2982,6.451247
2982,6.834594
2982,6.886269
4941,17.4097
4941,17.92741
4941,17.29974
2384,62.86543
2384,67.81765
2384,57.14267
2055,52.21892
2055,52.67868
2055,53.74326
3159,53.17462
3159,49.9519
3159,50.89323
5035,74.64637
5035,69.08793
5035,72.92157
4302,93.28194
4302,93.94051
4302,92.22762
4303,38.11951
4303,32.94841
4303,43.68307
2526,90.04379
2526,93.24162
2526,96.40269
2383,48.3391
2383,48.28072
2383,48.45626
2388,45.55872
2388,46.89636
2388,44.56805
2385,67.95568
2385,68.90366
2385,57.52354
2386,68.56317
2386,65.22574
2386,67.92951
2387,13.58731
2387,14.24286
2387,14.55996
4906,21.31569
4906,20.60858
4906,21.27169
1767,26.40431
1767,22.13829
1767,23.27654
1994,97.63037
1994,98.16982
1994,99.21658
3160,47.02557
3160,46.81393
3160,45.35547
2973,6.980713
2973,6.992223
2973,6.901841
1993,12.08566
1993,11.81973
1993,11.76533
1993,11.65397
1993,11.66032
1993,12.25657
5053,93.43402
5053,92.38073
5053,93.7808
5030,96.14455
5030,96.01479
5030,93.74084
4231,26.1997
4231,25.6464
4231,25.79329
5064,3.429029
5064,3.412391
5064,3.423011
1964,97.11314
1964,95.31596
1964,96.62098
2060,15.71455
2060,16.04824
2060,15.72007
3060,91.76651
3060,90.90525
3060,93.27985
5012,8.235675
5012,8.089201
5012,8.158753
334,48.36701
334,48.64068
334,44.81735
2983,3.088413
2983,3.078405
2983,3.16984
3030,2.731724
3030,2.749599
3030,2.789517
1844,22.93727
1844,31.35339
1844,32.64948
1875,28.81886
1875,16.75023
1875,28.82375
1877,15.52308
1877,16.13312
1877,11.14861
3018,11.41831
3018,11.57488
3018,11.66164
3019,97.55187
3019,96.74866
3019,96.4256
3021,25.31021
3021,25.1567
3021,23.60291
3022,96.38081
3022,95.91993
3022,96.54987
3023,95.70728
3023,95.35332
3023,95.42967
3024,25.85751
3024,26.80418
3024,26.83
3029,24.4017
3029,30.67313
3029,30.41705
3031,27.83204
3031,29.3285
3031,29.33216
4119,72.61416
4119,81.0551
4119,91.32402
2405,51.13917
2405,59.00444
2405,60.9618
3039,54.69687
3039,55.45993
3039,55.10121
3044,56.0264
3044,56.83603
3044,54.02913
5015,58.49812
5015,57.47026
5015,59.18558
5013,12.63739
5013,12.87901
5013,13.83417
5014,28.11909
5014,27.73612
5014,26.69555
5090,88.45506
5090,87.42513
5090,87.76936
5059,86.78944
5059,87.1031
5059,87.33552
5100,87.72665
5100,87.58997
5100,88.40882
5102,87.51195
5102,86.64561
5102,86.86021
5044,92.96507
5044,92.99212
5044,92.71053
5058,83.19757
5058,83.78945
5058,83.80886
5101,85.13476
5101,84.5828
5101,84.97906
4116,91.15095
4116,84.37221
4116,90.77151
5048,88.24672
5048,89.42326
5048,88.9558
5055,87.21237
5055,88.66345
5055,89.22813
3174,75.72238
3174,63.58226
3174,64.90279
3135,46.65017
3135,50.18554
3135,47.13747
2413,54.62048
2413,53.06516
2413,54.52757
2568,57.12437
2568,58.96928
2568,56.23933
1876,96.27644
1876,96.1254
1876,94.21198
5047,95.52883
5047,95.23788
5047,95.73032
2567,64.77899
2567,65.55952
2567,64.61449
2244,11.54897
2244,11.75658
2244,11.73457
5029,76.86884
5029,76.40576
5029,63.1638
5094,87.09681
5094,88.272
5094,89.75088
5051,89.3382
5051,88.67612
5051,89.60743
5062,9.240834
5062,8.687632
5062,9.609673
2056,8.810961
2056,8.49023
2056,8.576015
1997,38.44247
1997,35.5617
1997,39.66863
2442,97.04277
2442,98.53516
2442,97.05325
5091,94.79359
5091,95.35399
5091,94.22803
5086,91.85535
5086,89.74219
5086,90.32123
5093,40.04586
5093,45.83643
5093,40.31122
2562,96.93501
2562,95.71426
2562,95.97785
2401,93.75922
2401,94.60442
2401,94.54911
4304,97.68596
4304,97.68187
4304,98.15282
1814,41.91088
1814,42.71357
1814,43.00719
1812,91.9944
1812,90.01215
1812,89.68396
2421,82.95853
2421,83.89568
2421,84.58926
3034,36.02705
3034,38.75978
3034,36.7376
5129,59.29295
5129,57.44988
5129,75.47478
1018,4.078943
1018,4.010266
1018,3.882313
2400,93.78391
2400,93.00407
2400,92.42601
2052,20.37079
2052,19.91267
2052,20.67134
2059,32.38535
2059,31.90446
2059,31.07728
2185,96.15965
2185,98.349
2185,98.30916
2247,18.92645
2247,19.45924
2247,19.17453
2248,19.53408
2248,19.60126
2248,19.7532
5193,92.10911
5193,92.24821
5193,91.65157
2508,37.02589
2508,35.72393
2508,35.78387
1837,41.56118
1837,41.1154
1837,41.70612
5060,89.5498
5060,89.70415
5060,89.22959
5065,89.37251
5065,89.76624
5065,88.64146
2392f,7.44061
2392f,7.44675
2392f,7.328801
2392e,11.55283
2392e,11.39534
2392e,11.66042
2392d,11.04609
2392d,11.21423
2392d,11.19462
2392a,97.48714
2392a,97.39648
2392a,97.70189
2392b,22.6606
2392b,22.38153
2392b,21.5348
5034,59.33063
5034,70.52351
5034,60.28618
2392g,19.99854
2392g,19.91087
2392g,19.39415
2392c,4.867309
2392c,4.896388
2392c,4.599985
5081,91.71867
5081,91.58082
5081,92.57318
2520,56.90039
2520,50.85337
2520,61.03165
1996,97.81929
1996,98.20216
1996,96.81285
1841,30.17364
1841,29.76538
1841,28.77426
1842,28.92793
1842,28.88029
1842,29.25418
5085,98.85697
5085,98.02126
5085,97.81689
2053,20.88012
2053,20.05005
2053,21.49975
2397,2.814992
2397,2.830094
2397,2.936691
2639f,7.632328
2639f,7.696155
2639f,7.695055
2639c,5.201829
2639c,4.882755
2639c,5.127226
2639d,92.36819
2639d,93.71292
2639d,95.28636
2639e,10.18031
2639e,10.65735
2639e,10.20674
2639b,23.02084
2639b,24.10484
2639b,23.51939
2639a,19.59771
2639a,20.57885
2639a,20.23373
2639g,8.579251
2639g,8.37988
2639g,8.463373
4791a,2.38025
4791a,2.472365
4791a,2.35613
4791b,1.961937
4791b,1.942015
4791b,1.566255
5437,5.003047
5437,4.735203
5437,5.05384
905a,4.446209
905a,4.763701
905a,5.687284
905b,4.523042
905b,4.437637
905b,3.961105
905c,13.58608
905c,8.434088
905c,9.864993
905d,3.011853
905d,2.669406
905d,2.775177
905e,15.2587
905e,10.56044
905e,10.67121
905f,3.238909
905f,2.825096
905f,2.685404
905g,3.127997
905g,3.522391
905g,4.29679
905h,3.417128
905h,2.515728
905h,2.821565
905i,6.190168
905i,6.614319
905i,7.394936
905j,2.66908
905j,1.878572
905j,1.516827
905k,2.833078
905k,2.974931
905k,2.776581
905l,10.88534
905l,8.593768
905l,8.732787
905m,3.352308
905m,3.160881
905m,3.631015
905n,4.459393
905n,5.608323
905n,5.019623
904a,5.866354
904a,5.884912
904a,5.763998
904b,105.4357
904b,100.2812
904b,96.57469
904c,3.200921
904c,3.004142
904c,2.783146
904d,8.881179
904d,8.926937
904d,9.1043
904e,3.374014
904e,2.95969
904e,3.107708
904f,102.9736
904f,107.4471
904f,103.8687
904g,9.525445
904g,8.036217
904g,8.120945
904h,8.821729
904h,8.658258
904h,8.936224
904i,2.606734
904i,2.498487
904i,2.443664
904j,2.060846
904j,2.405037
904j,1.801466
904k,81.83111
904k,80.7662
904k,80.75414
904l,1.327185
904l,1.481552
904l,1.408589
904m,6.327648
904m,6.426781
904m,6.984848
904n,17.2951
904n,14.56618
904n,18.73488
904o,9.312596
904o,8.671682
904o,8.195202
904p,1.967615
904p,1.766155
904p,2.182564
904q,1.717087
904q,1.627596
904q,2.488871
904r,1.475541
904r,1.780866
904r,1.705589
904s,9.506105
904s,10.04092
904s,9.493963
904t,9.318154
904t,9.911124
904t,10.18329
904u,14.74925
904u,20.45774
904u,10.69426
904v,3.236962
904v,3.077477
904v,2.789547
904w,10.09763
904w,10.20319
904w,9.861694
904x,2.020338
904x,2.426492
904x,2.892355
904y,85.41833
904y,90.61791
904y,93.27377
904z,8.380737
904z,8.054424
904z,8.21209
904aa,1.047607
904aa,1.173122
904aa,1.303503
904bb,9.51261
904bb,10.23063
904bb,9.144577
904cc,5.450301
904cc,5.204039
904cc,5.455328
904dd,2.194242
904dd,2.115282
904dd,2.828041
904ee,10.15898
904ee,9.53749
904ee,10.34172
904ff,6.34007
904ff,6.245733
904ff,6.512877
904gg,12.78139
904gg,10.49274
904gg,9.863181
904hh,8.100134
904hh,8.20549
904hh,8.285382
904ii,11.08201
904ii,11.52691
904ii,11.35468
5444a,7.749902
5444a,6.053276
5444a,7.820259
5444b,12.96446
5444b,12.67535
5444b,12.44019
5444c,2.846889
5444c,2.659007
5444c,2.837769
5444d,12.72988
5444d,12.15876
5444d,11.55807
5444e,4.777127
5444e,4.611525
5444e,5.027567
5444f,11.65967
5444f,18.98882
5444f,13.61154
5444g,13.13108
5444g,15.78155
5444g,16.93796
5444h,42.69434
5444h,41.69154
5444h,45.56666
5444i,3.009593
5444i,2.247731
5444i,2.991628
5444j,3.904922
5444j,3.61501
5444j,3.709717
5444k,1.908462
5444k,1.860214
5444k,1.805971
5444l,59.50818
5444l,80.35936
5444l,66.11798
4789a,2.140301
4789a,2.245702
4789a,1.959424
4789b,7.354848
4789b,10.29291
4789b,10.48351
4789c,2.840562
4789c,2.956588
4789c,2.636851
4789d,4.404294
4789d,3.713282
4789d,3.463752
4789e,1.171101
4789e,1.29297
4789e,1.238119
4789f,10.92686
4789f,12.34882
4789f,10.42553
4789g,5.695959
4789g,5.743804
4789g,5.687718
4789h,1.383424
4789h,2.248887
4789h,1.878865
4789i,1.144284
4789i,1.565489
4789i,1.617895
4789j,87.89386
4789j,82.87555
4789j,91.28747
4789k,11.40273
4789k,9.574244
4789k,8.731524
4789l,1.412845
4789l,1.343352
4789l,1.425511
4789m,1.410402
4789m,1.43768
4789m,2.166401
4789n,1.713596
4789n,1.688012
4789n,1.360363
4790a,10.20237
4790a,9.687204
4790a,9.741102
4790b,8.857954
4790b,8.13981
4790b,7.086474
4790c,4.328171
4790c,2.996188
4790c,3.495636
4790d,3.256706
4790d,2.819223
4790d,2.813227
4790e,10.43546
4790e,10.81974
4790e,10.36917
4790f,1.799542
4790f,1.720555
4790f,1.841091
4790g,7.559707
4790g,7.893852
4790g,8.098996
4790h,3.267803
4790h,2.372869
4790h,2.613819
4790i,3.074738
4790i,2.702933
4790i,2.749547
4790j,209.7835
4790j,271.3495
4790j,127.8006
